Date,ic_h1,ic_h5,ic_h20
2023-05-30,-0.020626199197627766,-0.018642072213500786,-0.0010683760683760654
2023-05-31,-0.01951421594278737,-0.019252572824001397,-0.006453863596720737
2023-06-01,-0.022457701029129598,-0.01757369614512472,-0.0039028431885574713
2023-06-02,-0.01816239316239316,-0.015458747601604745,-0.005472701901273327
2023-06-05,-0.023199023199023196,-0.01406331763474621,-0.004099075527646953
2023-06-06,-0.024114774114774112,-0.015458747601604745,0.0017660910518053404
2023-06-07,-0.02252311180882609,-0.01458660387231816,0.0003924646781789667
2023-06-08,-0.019078144078144076,-0.013627245770102915,-0.000719518576661431
2023-06-09,-0.01657073085644514,-0.011185243328100473,-0.002027734170591311
2023-06-12,-0.017137624280481423,-0.010683760683760686,-0.004622361765218906
2023-06-13,-0.01726844583987441,-0.01013867085295657,-0.0025510204081632625
2023-06-14,-0.015088086516657944,-0.007129774986917847,0.00019623233908948478
2023-06-15,-0.013038548752834467,-0.009353741496598641,0.003902843188557477
2023-06-16,-0.013278388278388276,-0.010509331937903368,0.004535147392290252
2023-06-20,-0.0126460840746555,-0.0049058084772370504,0.0018533054247339992
2023-06-21,-0.009070294784580499,-0.007827489970347115,0.0014172335600907058
2023-06-22,-0.01146869004011861,-0.012035583464154896,0.003532182103610678
2023-06-23,-0.013278388278388276,-0.010095063666492241,0.004731379731379734
2023-06-26,-0.007653061224489794,-0.011861154718297578,0.00279085993371708
2023-06-27,-0.010509331937903366,-0.009877027734170592,-0.0008939473225187481
2023-06-28,-0.014259549973835687,-0.005036630036630038,-0.0015698587127158526
2023-06-29,-0.012275422989708702,-0.0045133437990580874,0.003946450375021807
2023-06-30,-0.014237746380603522,-0.0023547880690737858,0.003292342578056867
2023-07-03,-0.012711494854351996,-0.0022893772893772912,0.007369614512471659
2023-07-05,-0.007827489970347112,-0.005756148613291473,0.004600558171986746
2023-07-06,-0.007805686377114947,-0.005080237223094368,0.004709576138147569
2023-07-07,-0.005211058782487353,-0.0033795569509855244,0.005102040816326533
2023-07-10,-0.004295307866736437,0.0006977149834292666,0.008765044479330197
2023-07-11,-0.007631257631257629,0.001984126984126982,0.006323042037327754
2023-07-12,-0.006824524681667537,0.0003052503052503024,0.0018751090179661629
2023-07-13,-0.005036630036630034,0.0005450898308041137,0.0018096982382696696
2023-07-14,-0.001700680272108842,0.0025510204081632625,0.002681841967556256
2023-07-17,-0.000610500610500609,0.003030699459270885,0.006650095935810224
2023-07-18,-0.0014826443397871955,0.0006977149834292666,0.008961276818419676
2023-07-19,-0.0010683760683760667,-0.0013300191871620467,0.00826356183499041
2023-07-20,0.00017442874585731866,-0.001591662305948022,0.0060395953253096135
2023-07-21,0.0007195185766614352,0.0034667713239141785,0.0031179138321995497
2023-07-24,0.00010901796616082467,0.002899877899877897,0.006497470783185072
2023-07-25,-0.0017006802721088424,0.007522239665096806,0.005799755799755803
2023-07-26,-0.001330019187162043,0.0054072911215768335,0.00569073783359498
2023-07-27,0.0032269317983603706,0.00656288156288156,0.005341880341880345
2023-07-28,0.0025510204081632664,0.0048622012907727176,0.009549973835688124
2023-07-31,0.007456828885400314,0.008110936682365252,0.01135967207395779
2023-08-01,0.005886970172684459,0.005690737833594975,0.012973137973137976
2023-08-02,0.0061704168847026,0.0041862899005756125,0.0167233560090703
2023-08-03,0.0034231641374498525,0.007107971393685677,0.01576399790685505
2023-08-04,0.0052982731554160134,0.006366649223792079,0.015153497296354441
2023-08-07,0.005407291121576837,0.011446886446886444,0.013997906855049716
2023-08-08,0.004687772544915403,0.008699633699633696,0.01458660387231816
2023-08-09,0.00935374149659864,0.006650095935810219,0.012864120006977153
2023-08-10,0.0071951857666143395,0.006432060003488572,0.010137380343730469
2023-08-11,0.009462759462759462,0.008328972614686899,0.008611128817478943
2023-08-14,0.005821559392987965,0.00913570556427699,0.007215698850620404
2023-08-15,0.0036193964765393345,0.009942438513867084,0.006234537155172995
2023-08-16,0.003815628815628817,0.011577708006279433,0.010420827055748611
2023-08-17,0.005581719867434154,0.010378510378510376,0.00841489647838946
2023-08-18,0.005407291121576837,0.011686725972440255,0.007346520410013393
2023-08-21,0.004884004884004884,0.01170852956567242,0.006583394646887629
2023-08-22,0.005102040816326532,0.012907727193441477,0.004315820950742504
2023-08-23,0.00457875457875458,0.014782836211407637,0.004860910781546621
2023-08-24,0.006017791732077448,0.014586603872318157,0.005515018578511561
2023-08-25,0.005385487528344672,0.015480551194836907,0.008066038986674825
2023-08-28,0.0055163090877376605,0.01399790685504971,0.008741950376871931
2023-08-29,0.006432060003488577,0.01648351648351648,0.0077389850881923565
2023-08-30,0.0054290947148090025,0.01657073085644514,0.0069758593250665935
2023-08-31,0.006061398918541777,0.014892364378890409,0.006234537155172994
2023-09-01,0.004840397697540556,0.013387916445871045,0.00845850366485379
2023-09-05,0.007369614512471657,0.01447809610747928,0.012732007938358063
2023-09-06,0.006519274376417235,0.013431523632335376,0.012165114514321783
2023-09-07,0.005266723221502765,0.016636651837463583,0.013080865430072698
2023-09-08,0.0037622752884834032,0.016811080583320898,0.013865794786430626
2023-09-11,0.004699829797466483,0.016375008718677603,0.015457457092378647
2023-09-12,0.00356604294939392,0.01611336559989163,0.016656654720147702
2023-09-13,0.007272653798861914,0.01476154281949742,0.011663631869981997
2023-09-14,0.007795940036433865,0.019078654279466024,0.013146276209769193
2023-09-15,0.007556100510880054,0.020059815974913433,0.016438618787826056
2023-09-18,0.00973645983409652,0.022152960925201238,0.014890563668342365
2023-09-19,0.00855906579955963,0.024987428045382645,0.016983708618630175
2023-09-20,0.012243873055795457,0.023962659163470908,0.017681423602059442
2023-09-21,0.01311601678508204,0.021738692653790113,0.016613047533683374
2023-09-22,0.013508481463261005,0.018097492584018614,0.01606795770287926
2023-09-25,0.016212127024049422,0.01663665183746358,0.014737938515717214
2023-09-26,0.01634294858344241,0.01912226146593035,0.010508041428677268
2023-09-27,0.015536215633852319,0.017814045872000472,0.012470364819572088
2023-09-28,0.012919784445992559,0.017530599159982334,0.01314627620976919
2023-09-29,0.012091247903170304,0.017596009939678824,0.010595255801605927
2023-10-02,0.014424232379011921,0.017683224312607486,0.010115576750498305
2023-10-03,0.012265676649027621,0.015611882955551841,0.010922309700088397
2023-10-04,0.011720586818223504,0.013257094886478058,0.006169126375476501
2023-10-05,0.01132812214004454,0.015568275769087514,0.0027023550515623196
2023-10-06,0.010848443088936918,0.016091562006659465,-0.0005463803400302152
2023-10-09,0.007425278951487066,0.014434488921014952,-0.0026831324767823523
2023-10-10,0.005637384306449564,0.014587114073640103,-0.004907098986463148
2023-10-11,0.00744708254471923,0.018162903363715108,-0.006040885834535711
2023-10-12,0.007795940036433865,0.02019063753430642,-0.0029011684091039994
2023-10-13,0.006335099289878834,0.019950798008752612,-0.004427419935355525
2023-10-16,0.006771171154522126,0.0171817416682677,0.00041297776218502936
2023-10-17,0.010674014343079598,0.013649559564657025,-0.0014621312557811317
2023-10-18,0.013050606005385547,0.015851722481105654,-0.003882330104551409
2023-10-19,0.012745355700135243,0.01851176085542974,-0.0013313096963881437
2023-10-20,0.010368764037829293,0.014456292514247114,-0.003119204341425646
2023-10-23,0.006574938815432644,0.013060862547388577,-0.006585975665339827
2023-10-24,0.008188404714612829,0.013148076920317235,-0.005822849902214064
2023-10-25,0.011197300580651553,0.008285875629544517,-0.007174672682608274
2023-10-26,0.007817743629666028,0.004339425254522712,-0.003707901358694092
2023-10-27,0.006247884916950174,0.0002839569133400858,-0.0021162390527460716
2023-10-30,0.006160670544021515,-0.002179849121894521,-0.0038823301045514094
2023-10-31,0.0011022369141593137,-0.0040985653263250115,-0.004165776816569549
2023-11-01,-0.0025389631556121846,-0.0065405677683274535,-0.005299563664642112
2023-11-02,-0.006267377598312343,-0.0032046180038062602,-0.005168742105249125
2023-11-03,-0.00790264709072469,-0.004316601258646658,-0.00510333132555263
2023-11-06,-0.008404129735064478,-0.000152114951303208,-0.005604813969892417
2023-11-07,-0.009886774074851674,-0.0015693485113939109,-0.007654351733715895
2023-11-08,-0.007488378819313562,-0.0030737964444132724,-0.007632548140483732
2023-11-09,-0.007728218344867374,0.001526761727573471,-0.00992192542986102
2023-11-10,-0.0049155548179181325,-0.002572313800073485,-0.006760404411197143
2023-11-13,-0.0054388410554900846,-0.005297762954094067,-0.0030537935617291523
2023-11-14,-0.007248539293759751,-0.0057774420052016905,-0.005888260681910558
2023-11-15,-0.0026261775285408425,-0.0067586037006491,-0.008373870310377328
2023-11-16,-0.006049341665990695,-0.006518764175095289,-0.009485853565217726
2023-11-17,-0.007880843497492527,-0.0022888670880553443,-0.009703889497539375
2023-11-20,-0.008491344107993137,-0.0026813317662343077,-0.012385731465095627
2023-11-21,-0.009646934549297864,-0.0021362419354301917,-0.014522483601847764
2023-11-22,-0.009930381261316004,-0.004600047970664799,-0.01572168122961682
2023-11-24,-0.006572627903562647,-0.00483988749621861,-0.016790057297992888
2023-11-27,-0.007924450683956854,-0.005537602479647878,-0.01886139865504853
2023-11-28,-0.008120683023046337,-0.00521054858116541,-0.020910936418872008
2023-11-29,-0.00977775610869085,-0.007914194141953827,-0.02176127655492643
2023-11-30,-0.010322845939494967,-0.007063854005899405,-0.021041757978264998
2023-12-01,-0.010758917804138261,-0.009680285193759164,-0.019537310045245636
2023-12-04,-0.010213827973334144,-0.007892390548721663,-0.0203004358083714
2023-12-05,-0.012677634008568753,-0.00418577969925367,-0.019951578316656764
2023-12-06,-0.012350580110086282,-0.0066277821412561114,-0.01713891478970752
2023-12-07,-0.01533767238289284,-0.008241248040436296,-0.01674645011152856
2023-12-08,-0.012895669940890399,-0.009985535499009471,-0.013018035668828403
2023-12-11,-0.00868757644708262,-0.011075715160617703,-0.008221245157752176
2023-12-12,-0.010366453125959298,-0.014062807433424262,-0.006542368478875497
2023-12-13,-0.01126040044847805,-0.015937916451390425,-0.004013151663944396
2023-12-14,-0.012612223228872258,-0.015109379908568166,-0.0010042557979056735
2023-12-15,-0.013680599297248327,-0.01415002180635292,-0.0005899875264945448
2023-12-18,-0.01566472628137531,-0.016744649400980513,0.005100750307100431
2023-12-19,-0.017823282011359614,-0.017834829062588747,0.008567521631014612
2023-12-20,-0.01673310234975138,-0.018532544046018014,0.007084877291227415
2023-12-21,-0.01631883407834025,-0.020560278216609332,0.009744915665551504
2023-12-22,-0.01884805089327135,-0.01999338479257305,0.013168079803001357
2023-12-26,-0.020505123978915865,-0.021955708183467867,0.01094411329332056
2023-12-27,-0.021355464114970284,-0.023307530963862077,0.00915621864828306
2023-12-28,-0.022489250963042846,-0.02103995726771695,0.011838060615839313
2023-12-29,-0.02126824974204163,-0.01990617041964439,0.011903471395535806
2024-01-02,-0.022336625810417694,-0.01720252485885597,0.008153253359603485
2024-01-03,-0.023208769539704282,-0.0125583595004049,0.009526879733229857
2024-01-04,-0.021333660521738122,-0.011315554686171514,0.012862829497751051
2024-01-05,-0.02126824974204163,-0.008611909125383097,0.01639501160136173
2024-01-08,-0.018673622147414033,-0.006802210887113429,0.013647758854108977
2024-01-09,-0.013964046009266467,-0.0057774420052016905,0.012470364819572087
2024-01-10,-0.012176151364228964,-0.0011332766467506174,0.013865794786430623
2024-01-11,-0.009995792041012499,0.0023334946771635637,0.012404954039875592
2024-01-12,-0.008513147701225302,0.0018974228125202706,0.012470364819572087
2024-01-16,-0.007466575226081397,0.00512435461088064,0.01052984502190943
2024-01-17,-0.002451748782683526,0.008133250476919363,0.014280063057841753
2024-01-18,0.0014074872194096187,0.005298783356737957,0.015522867872075137
2024-01-19,0.0008405937953733377,0.002704155762110363,0.01659124394045121
2024-01-22,0.004241954339591025,0.00549501569582744,0.013887598379662788
2024-01-23,0.0075342969176478885,0.005887480374006403,0.010617059394838087
2024-01-24,0.004787044170395141,0.0018538156260559412,0.011401988751196017
2024-01-25,0.0021706129825353818,0.0031620312199858213,0.011925274988767968
2024-01-26,0.005528366340288741,0.007370124713793601,0.012492168412804249
2024-01-29,0.005899027425235538,0.011883468512851684,0.011074934852713545
2024-01-30,0.0025630776607143456,0.009921145121956866,0.01024639830989129
2024-01-31,0.003195381864447121,0.010771485258011288,0.007608163528799365
2024-02-01,0.006269688510182337,0.012210522411334156,0.005689447324368875
2024-02-02,0.008013975968755511,0.012755612242138272,0.007106680884459578
2024-02-05,0.008602672986023957,0.012930040987995588,0.0040323742387243615
2024-02-06,0.011393532919741031,0.015001382345051233,0.00411958861165302
2024-02-07,0.011066479021258563,0.015154007497676383,0.005340589832654241
2024-02-08,0.014446035972244085,0.012123308038405495,0.0007618352538996622
2024-02-09,0.014533250345172744,0.009964752308421195,-0.00011030847538692415
2024-02-12,0.017433128245050646,0.010051966681349854,0.0037925347131705497
2024-02-13,0.01667000248192488,0.011120342749725922,0.0016775861696505777
2024-02-14,0.013813731768511311,0.015328436243533703,0.0005656029148101801
2024-02-15,0.01161156885206268,0.01358414878496053,-0.0023996857647642137
2024-02-16,0.01226567664902762,0.01186166491961952,-0.0034462582399081183
2024-02-20,0.013268641937707194,0.013344309259406719,-0.003446258239908118
2024-02-21,0.01741132465181848,0.009899341528724702,-0.0028357576294075074
2024-02-22,0.015928680312031283,0.0071956959679362826,-0.002770346849711013
2024-02-23,0.01501292939628037,0.006825034882989484,-0.0019636139001209204
2024-02-26,0.01736771746535415,0.007544553459650918,-0.005016116952623973
2024-02-27,0.013530285056493169,0.004797300712398171,-0.004274794782730375
2024-02-28,0.010543192783686614,0.004404836034219207,-0.0035988833925332704
2024-02-29,0.010368764037829294,0.00516796179734497,-0.0037297049519262582
2024-03-01,0.011240907767115883,0.0013959401681804843,-0.004689063054141502
2024-03-04,0.008624476579256123,0.0013741365749483196,-0.006324332546553853
2024-03-05,0.008166601121380665,0.006105516306328051,-0.008875352954717117
2024-03-06,0.008951530477738593,0.005451408509363111,-0.0090715852938066
2024-03-07,0.004569008238073496,0.004099585728968901,-0.006062689427767877
2024-03-08,0.005266723221502765,0.00353269230493262,-0.0034898654263724464
2024-03-11,0.00949662030854271,0.0019192264057524353,-0.007174672682608275
2024-03-12,0.007970368782291183,0.0009162611170728609,-0.006106296614232206
2024-03-13,0.008450047833398805,0.002398905456860058,-0.0036206869857654343
2024-03-14,0.0063787064763431624,0.003358263559075303,-0.002247060612139061
2024-03-15,0.006792974747754291,0.0015921725072699656,-0.0027703468497110124
2024-03-18,0.004525401051609166,-0.0009370443076611351,-0.00035014800094073544
2024-03-19,0.006117063357557187,5.102013219453634e-07,-0.0010478629843700044
2024-03-20,0.007839547222898193,0.0018756192192881061,-0.0009388450182091811
2024-03-21,0.006073456171092857,0.0032928527793788086,-0.0010042557979056752
2024-03-22,0.0034134177967687688,0.003990567762808078,-0.00035014800094073544
2024-03-25,0.00435097230575185,0.0027913701350390217,-6.670128892259482e-05
2024-03-26,0.006422313662807491,0.0031402276267536557,-0.00013211206861908878
2024-03-27,0.007621511290576548,0.0034236743387717965,4.23166772382286e-05
2024-03-28,0.009474816715310546,0.004055978542504572,-0.0020944354595139082
2024-04-01,0.008820708918345606,0.00549501569582744,-0.005757439122517571
2024-04-02,0.010150728105507649,0.0027913701350390217,-0.004100366036873058
2024-04-03,0.011022871834794236,0.0074355354934900935,-0.005146938512016961
2024-04-04,0.011829604784384329,0.010967717597100768,-0.008613709835931143
2024-04-05,0.012440105394884939,0.011970682885780343,-0.009878318243396692
2024-04-08,0.00949662030854271,0.01181805773315519,-0.012799999736506758
2024-04-09,0.015470804854155827,0.014063827836068151,-0.012080481159845323
2024-04-10,0.01917741570362382,0.014739739226265256,-0.010728658379451113
2024-04-11,0.020158577399071224,0.015808115294641326,-0.00809042359835919
2024-04-12,0.02039841692462504,0.01696370573594605,-0.008112227191591354
2024-04-15,0.02222991875612687,0.016571241057767087,-0.011208337430558735
2024-04-16,0.022753204993698827,0.015110400311212054,-0.012647374583881606
2024-04-17,0.02427945651995035,0.015546472175855348,-0.013148857228221391
2024-04-18,0.026503423029631146,0.017072723702106874,-0.014805930313865906
2024-04-19,0.02619817272438084,0.012079700851941167,-0.009703889497539376
2024-04-22,0.024388474486111176,0.008547518748330492,-0.010728658379451115
2024-04-23,0.024715528384593642,0.010727878071546959,-0.013781161431954165
2024-04-24,0.026067351164987852,0.009485073257313573,-0.01585250278900981
2024-04-25,0.02109613190805431,0.005342390543202288,-0.0159833243484028
2024-04-26,0.01797821807585476,0.0018974228125202702,-0.018447130383637402
2024-04-29,0.020136773805839062,-0.002332474274519674,-0.019275666926459663
2024-04-30,0.018610522279587538,-0.0011114730535184533,-0.020932740012104177
2024-05-01,0.015078340175976862,-0.000719008375339489,-0.021499633436140454
2024-05-02,0.01150255088590186,0.0027477629485746914,-0.022262759199266215
2024-05-03,0.0075124933244157255,0.0034454779320039607,-0.022284562792498384
2024-05-06,0.009474816715310546,-0.0003483472903926907,-0.02156504421583695
2024-05-07,0.009758263427328686,-0.0033790467496635783,-0.02564231615025174
2024-05-08,0.013225034751242867,-0.004709065936825622,-0.020845525639175518
2024-05-09,0.014118982073761619,-0.005733834818737361,-0.01923205973999533
2024-05-10,0.010172531698739815,-0.0007408119685716545,-0.020496668147460883
2024-05-13,0.007163635832701092,-0.0020926347489658636,-0.02309129574208848
2024-05-14,0.005877223832003378,-0.004643655157129129,-0.027190371269735433
2024-05-15,0.004917865729788132,-0.006802210887113431,-0.029218105440326745
2024-05-16,0.009496620308542711,-0.006954836039738583,-0.03120223242445373
2024-05-17,0.008624476579256125,-0.00917880254941938,-0.03261946598454443
2024-05-20,0.006378706476343163,-0.009941928312545142,-0.031398464763543216
2024-05-21,0.005026883695948955,-0.01146817983879667,-0.029632373711737877
2024-05-22,0.006487724442503989,-0.013844771501102617,-0.02880383716891562
2024-05-23,0.00476524057716298,-0.01558905895967579,-0.031049607271828573
2024-05-24,0.004459990271912674,-0.014171825399585086,-0.03096239289889992
2024-05-28,0.002868327965964654,-0.011904251703439962,-0.02843317608396882
2024-05-29,-0.0007074613241103502,-0.012863609805655206,-0.030046641983149006
2024-05-30,-0.002190105663897547,-0.009026177396794226,-0.028607604829826137
2024-05-31,-0.0007728721038068441,-0.00627892464954148,-0.0253588694382336
2024-06-03,0.0018871662705172445,-0.007848783362257335,-0.02845497967720098
2024-06-04,0.0008405937953733409,-0.00974569597345566,-0.028825640762147782
2024-06-05,0.004394579492216181,-0.012449341534244077,-0.029174498253862417
2024-06-06,0.007883154409362526,-0.012863609805655206,-0.03253225161161578
2024-06-07,0.005026883695948957,-0.013779360721406123,-0.029697784491434367
2024-06-10,0.0030645603050541365,-0.013125252924441182,-0.025794941302876892
2024-06-11,-0.00040221101886004436,-0.013561324789084474,-0.025729530523180402
2024-06-12,-0.0007510685105746789,-0.01643939909573021,-0.025162637099144118
2024-06-13,-0.00020597867977056254,-0.013648539162013133,-0.02889105154184428
2024-06-14,-0.0002713894594670563,-0.018663365605411007,-0.03322996659504504
2024-06-17,-0.00099090803612849,-0.015022165535639507,-0.03636968402047676
2024-06-18,-0.00389078593600639,-0.010334392990724106,-0.03508327201977904
2024-06-20,-0.001557801460164771,-0.014869540383014357,-0.032619465984544425
2024-06-21,-0.006420002750937491,-0.016090541604015577,-0.029588766525273546
2024-06-24,-0.0029750350202554735,-0.013408699636459322,-0.029305319813255404
2024-06-25,0.0016037195584991044,-0.015719880519068776,-0.03009024916961333
2024-06-26,-0.0029096242405589807,-0.0158288984852296,-0.034516378595742754
2024-06-27,-0.004283250614185353,-0.015763487705533107,-0.03296832347625907
2024-06-28,-0.0011435331887536427,-0.016984488926534327,-0.03399309235817081
2024-07-01,-0.0028442134608624866,-0.014084611026656427,-0.038942508021872185
2024-07-02,-0.0028878206473268156,-0.011359161872635845,-0.03619525527461944
2024-07-03,-0.002844213460862486,-0.013997396653727769,-0.03752527446178148
2024-07-05,-0.0036945535969169076,-0.012514752313940574,-0.03501786124008255
2024-07-08,-0.0009473008496641606,-0.016657435028051858,-0.036238862461083765
2024-07-09,0.001799951897588586,-0.020407653063984184,-0.0329465198830269
2024-07-10,-0.0016232122398612654,-0.024506728591631135,-0.035868201376136964
2024-07-11,0.0001428788119440721,-0.024659353744256287,-0.03172551866202568
2024-07-12,-0.0034765176645952614,-0.021039957267716954,-0.026754299405092143
2024-07-15,-0.006877878208812949,-0.016330381129569388,-0.029261712626791076
2024-07-16,-0.01136941841463887,-0.015392826620586306,-0.023919832284910736
2024-07-17,-0.012895669940890395,-0.01700629251976649,-0.027691853914075217
2024-07-18,-0.010170220786869813,-0.019753545267019237,-0.024944601166822473
2024-07-19,-0.005264412309632764,-0.0172461320453203,-0.024552136488643506
2024-07-22,-0.004370464987114013,-0.018205490147535548,-0.019711738791102953
2024-07-23,-0.00711771773436676,-0.0230458878450761,-0.018621559129494723
2024-07-24,-0.010366453125959295,-0.021781279437610553,-0.02091093641887201
2024-07-25,-0.007510182412545725,-0.02404885313375568,-0.021477829842908292
2024-07-26,-0.009210862684654566,-0.022304565675182506,-0.0228296526233025
2024-07-29,-0.012525008855943596,-0.024419514218702476,-0.020758311266246856
2024-07-30,-0.012088936991300304,-0.022217351302253847,-0.022088330453408904
2024-07-31,-0.014901600518249543,-0.025313461541221226,-0.024377707742786192
2024-08-01,-0.01226336573715762,-0.02328572737062991,-0.02588215567580555
2024-08-02,-0.011827293872514327,-0.021083564454181282,-0.029130891067398086
2024-08-05,-0.011740079499585668,-0.02330753096386208,-0.027015942523878112
2024-08-06,-0.012895669940890395,-0.023678192048808878,-0.027146764083271106
2024-08-07,-0.014138474755123781,-0.026447248389293788,-0.02806251499902202
2024-08-08,-0.012721241195033078,-0.027515624457669856,-0.022807849030070333
2024-08-09,-0.015424886755821496,-0.02524805076152473,-0.023374742454106617
2024-08-12,-0.017561638892573634,-0.02681790947424059,-0.023395255538112683
2024-08-13,-0.019240515571450314,-0.024092460320220003,-0.025706436420722137
2024-08-14,-0.0211592317758808,-0.026752498694544092,-0.02806122448979592
2024-08-15,-0.019087890418825162,-0.02444131781193464,-0.02869352869352869
2024-08-16,-0.021747928793149247,-0.026251016050204308,-0.028497296354439212
2024-08-19,-0.01858640777448537,-0.023460156116487232,-0.03045961974533403
2024-08-20,-0.02013446289396906,-0.024223281879612996,-0.03045961974533403
2024-08-21,-0.01679851312944787,-0.023154905811236925,-0.033076050933193796
2024-08-22,-0.01815033590984208,-0.022260958488718174,-0.0311573347287633
2024-08-23,-0.015097832857339026,-0.02518263998182824,-0.033141461712890286
2024-08-26,-0.016406048451268907,-0.020712903369234488,-0.03268358625501482
2024-08-27,-0.01455274302653491,-0.020952742894788292,-0.035910518053375196
2024-08-28,-0.011347614821406704,-0.02252260160750415,-0.037327751613465895
2024-08-29,-0.012808455567961738,-0.019949777606108724,-0.03761119832548404
2024-08-30,-0.00785903990426036,-0.021432421945895917,-0.03730594802023373
2024-09-03,-0.008251504582439324,-0.023264433978719697,-0.03381737310308739
2024-09-04,-0.010148417193637651,-0.02496511425082854,-0.0351691958834816
2024-09-05,-0.0074447716328492316,-0.027646956218384793,-0.03865777080062794
2024-09-06,-0.009646934549297862,-0.02614250828536543,-0.039006628292342575
2024-09-09,-0.011861154718297575,-0.025553811268096988,-0.03946450375021804
2024-09-10,-0.013082155939298795,-0.02834467120181406,-0.04109977324263039
2024-09-11,-0.015654979940694223,-0.029500261643118787,-0.04048927263212978
2024-09-12,-0.013736263736263733,-0.03207308564451422,-0.039965986394557826
2024-09-13,-0.013976103261817543,-0.030416012558869703,-0.036150357578929
2024-09-16,-0.01735566021280307,-0.03305424733996163,-0.03902843188557475
2024-09-17,-0.018096982382696667,-0.0322039072039072,-0.039311878597592886
2024-09-18,-0.020822431536717246,-0.03355572998430141,-0.03763300191871621
2024-09-19,-0.019557823129251698,-0.034863945578231297,-0.03878859236002093
2024-09-20,-0.021890807605093314,-0.035147392290249435,-0.03933368219082505
2024-09-23,-0.021105878248735388,-0.0340572126286412,-0.041819291819291816
2024-09-24,-0.021214896214896212,-0.029543868829583115,-0.041274201988487705
2024-09-25,-0.022261468690040115,-0.030459619745334034,-0.038505145648002795
2024-09-26,-0.023002790859933713,-0.033686551543694404,-0.03639019710448282
2024-09-27,-0.022305075876504443,-0.032923425780568644,-0.04075091575091575
2024-09-30,-0.018075178789464498,-0.03344671201814059,-0.03887580673294959
2024-10-01,-0.018707482993197275,-0.033686551543694404,-0.03691348334205477
2024-10-02,-0.02182539682539682,-0.03346851561137276,-0.03676085818942962
2024-10-03,-0.021258503401360544,-0.032378335949764525,-0.03567067852782139
2024-10-04,-0.02191261119832548,-0.028083028083028084,-0.03362114076399791
2024-10-07,-0.022632129774986916,-0.0311573347287633,-0.034100819815105536
2024-10-08,-0.022435897435897433,-0.03146258503401361,-0.03261817547531833
2024-10-09,-0.02058259201116344,-0.028867957439386013,-0.03320687249258678
2024-10-10,-0.017333856619570903,-0.02851909994767138,-0.03165881737310309
2024-10-11,-0.02045177045177045,-0.028911564625850344,-0.031746031746031744
2024-10-14,-0.02147653933368219,-0.030154369440083727,-0.03381737310308739
2024-10-15,-0.01905634048491191,-0.029282225710797142,-0.032378335949764525
2024-10-16,-0.01901273329844758,-0.02725449154020583,-0.03451508808651666
2024-10-17,-0.018881911739054593,-0.024114774114774116,-0.03235653235653235
2024-10-18,-0.020015698587127154,-0.027516134658991803,-0.03150619222047794
2024-10-21,-0.019099947671376242,-0.0253575789290075,-0.031484388627245764
2024-10-22,-0.01829321472178615,-0.022719344147915578,-0.02989272632129775
2024-10-23,-0.014935461364032789,-0.023264433978719697,-0.027755974184545614
2024-10-24,-0.017050409907552765,-0.02374411302982732,-0.02910779696493982
2024-10-25,-0.015415140415140412,-0.020364556078841793,-0.026818419675562533
2024-10-28,-0.012776905634048489,-0.020255538112680972,-0.0301107622536194
2024-10-29,-0.013409209837781265,-0.017748124890982035,-0.02731990231990232
2024-10-30,-0.01432496075353218,-0.018489447060875637,-0.029042386185243328
2024-10-31,-0.010858189429617998,-0.0156113727542299,-0.027428920286063144
2024-11-01,-0.010814582243153669,-0.016810570381998957,-0.028475492761207047
2024-11-04,-0.007522239665096805,-0.018772893772893776,-0.02487789987789988
2024-11-05,-0.008547008547008544,-0.01748648177219606,-0.02221786150357579
2024-11-06,-0.006671899529042384,-0.018031571603000177,-0.02254491540205826
2024-11-07,-0.008634222919937203,-0.016810570381998957,-0.019492412349555205
2024-11-08,-0.009070294784580497,-0.018206000348857495,-0.02038635967207396
2024-11-11,-0.008656026513169365,-0.019950287807430668,-0.018511250654107796
2024-11-12,-0.007369614512471652,-0.016875981161695447,-0.01748648177219606
2024-11-13,-0.0072169893598465,-0.017006802721088437,-0.018489447060875634
2024-11-14,-0.00839438339438339,-0.01753008895866039,-0.015545961974533402
2024-11-15,-0.009877027734170587,-0.015545961974533404,-0.01175213675213675
2024-11-18,-0.00778388278388278,-0.01491365777080063,-0.013300191871620444
2024-11-19,-0.008350776207919061,-0.015131693703122277,-0.01637449851735566
2024-11-20,-0.008656026513169365,-0.019296180010465725,-0.012994941566370138
2024-11-21,-0.006388452817024241,-0.018881911739054597,-0.013910692482121054
2024-11-22,-0.004818594104308387,-0.01838042909471481,-0.013387406244549102
2024-11-25,-0.0045787545787545755,-0.015676783533926392,-0.010116867259724403
2024-11-26,-0.008045525902668755,-0.013147566718995293,-0.010640153497296353
2024-11-27,-0.0073260073260073225,-0.013474620617477761,-0.011294261294261294
2024-11-29,-0.0068681318681318645,-0.011316064887493461,-0.014281353567067853
2024-12-02,-0.0044261294261294225,-0.014194139194139196,-0.017094017094017092
2024-12-03,-0.0015480551194836877,-0.01290772719344148,-0.01868567939996511
2024-12-04,-0.002485609628466768,-0.0119701726844584,-0.015829408686551544
2024-12-05,0.00017442874585732064,-0.01351822780394209,-0.015175300889586603
2024-12-06,-0.0025292168149310974,-0.009920634920634924,-0.01886010814582243
